Red Value, IR Value
-16932,-17168
-16922,-17135
-16912,-17175
-16925,-17158
-16956,-17200
-16932,-17164
-16927,-17182
-16937,-17178
-16938,-17206
-16946,-17194
-16969,-17211
-16948,-17179
-16930,-17188
-16940,-17166
-16940,-17132
-16898,-17073
-16899,-17048
-16849,-16971
-16830,-16966
-16837,-16928
-16837,-16935
-16811,-16892
-16798,-16899
-16814,-16888
-16821,-16916
-16815,-16901
-16847,-16916
-16822,-16891
-16817,-16938
-16830,-16922
-16845,-16946
-16833,-16929
-16852,-16961
-16832,-16936
-16835,-16980
-16862,-16969
-16871,-17005
-16857,-16968
-16844,-16987
-16852,-16979
-16868,-17004
-16848,-16973
-16880,-16984
-16845,-16951
-16839,-16999
-16856,-16977
-16876,-17001
-16858,-16975
-16856,-17007
-16861,-17001
-16880,-17026
-16872,-17007
-16902,-17041
-16873,-17013
-16879,-17047
-16883,-17044
-16904,-17078
-16892,-17049
-16876,-17074
-16905,-17064
-16913,-17110
-16900,-17084
-16930,-17098
-16910,-17078
-16900,-17116
-16907,-17115
-16932,-17139
-16924,-17109
-16943,-17139
-16923,-17106
-16917,-17133
-16914,-17121
-16938,-17154
-16917,-17130
-16910,-17131
-16927,-17143
-16943,-17166
-16932,-17143
-16953,-17182
-16927,-17126
-16911,-17110
-16904,-17080
-16886,-17041
-16867,-16980
-16865,-16938
-16813,-16878
-16796,-16868
-16797,-16856
-16798,-16854
-16787,-16822
-16818,-16836
-16783,-16793
-16778,-16847
-16790,-16827
-16810,-16849
-16791,-16822
-16785,-16830
-16796,-16838
-16800,-16858
-16807,-16843
-16825,-16880
-16798,-16862
-16810,-16872
-16811,-16883
-16829,-16906
-16826,-16875
-16858,-16902
-16814,-16857
-16808,-16894
-16817,-16880
-16838,-16901
-16825,-16864
-16838,-16896
-16810,-16870
-16819,-16895
-16830,-16888
-16850,-16929
-16822,-16889
-16828,-16923
-16842,-16925
-16847,-16949
-16844,-16933
-16867,-16966
-16852,-16933
-16850,-16974
-16859,-16964
-16881,-16991
-16868,-16975
-16885,-16999
-16867,-16983
-16856,-17023
-16872,-17013
-16897,-17040
-16877,-17015
-16876,-17034
-16886,-17034
-16887,-17059
-16889,-17047
-16923,-17061
-16891,-17047
-16891,-17076
-16901,-17066
-16924,-17092
-16904,-17073
-16931,-17102
-16907,-17074
-16906,-17109
-16919,-17093
-16930,-17119
-16909,-17076
-16894,-17046
-16887,-17019
-16862,-16968
-16840,-16915
-16845,-16881
-16791,-16817
-16771,-16810
-16774,-16785
-16777,-16780
-16764,-16752
-16783,-16765
-16758,-16740
-16750,-16777
-16770,-16758
-16784,-16797
-16769,-16761
-16767,-16776
-16773,-16778
-16783,-16803
-16781,-16780
-16809,-16807
-16788,-16786
-16777,-16823
-16794,-16815
-16808,-16849
-16798,-16826
-16810,-16851
-16790,-16811
-16798,-16839
-16796,-16821
-16818,-16846
-16793,-16816
-16788,-16827
-16801,-16821
-16806,-16846
-16806,-16829
-16829,-16857
-16807,-16840
-16799,-16869
-16811,-16859
-16838,-16893
-16830,-16881
-16843,-16897
-16831,-16879
-16825,-16916
-16840,-16912
-16856,-16942
-16845,-16914
-16841,-16946
-16845,-16941
-16862,-16963
-16857,-16960
-16872,-16963
-16853,-16943
-16843,-16981
-16869,-16972
-16887,-17006
-16868,-16982
-16895,-17005
-16876,-16994
-16875,-17025
-16885,-17016
-16902,-17049
-16886,-17006
-16910,-17037
-16880,-17009
-16882,-17060
-16890,-17043
-16928,-17073
-16894,-17041
-16885,-17052
-16892,-17033
-16885,-17018
-16854,-16957
-16855,-16915
-16817,-16850
-16778,-16822
-16791,-16773
-16770,-16769
-16755,-16732
-16772,-16732
-16739,-16700
-16745,-16741
-16749,-16723
-16775,-16765
-16750,-16728
-16747,-16750
-16760,-16751
-16786,-16782
-16777,-16764
-16791,-16802
-16768,-16770
-16769,-16803
-16792,-16797
-16801,-16838
-16796,-16809
-16825,-16840
-16790,-16811
-16790,-16840
-16794,-16820
-16820,-16851
-16796,-16808
-16768,-16836
-16793,-16831
-16806,-16845
-16806,-16829
-16817,-16869
-16794,-16833
-16791,-16859
-16814,-16855
-16824,-16898
-16816,-16859
-16844,-16897
-16825,-16880
-16813,-16922
-16824,-16911
-16861,-16939
-16836,-16913
-16824,-16941
-16848,-16940
-16865,-16968
-16858,-16954
-16875,-16996
-16856,-16955
-16855,-16984
-16861,-16976
-16880,-17011
-16873,-16986
-16902,-17011
-16868,-16989
-16868,-17024
-16882,-17018
-16908,-17053
-16876,-17013
-16877,-17043
-16878,-17032
-16902,-17059
-16881,-17043
-16910,-17089
-16892,-17041
-16885,-17054
-16892,-17034
-16889,-17020
-16846,-16940
-16850,-16910
-16805,-16826
-16774,-16822
-16772,-16776
-16780,-16767
-16745,-16722
-16759,-16741
-16732,-16697
-16728,-16738
-16744,-16725
-16764,-16759
-16752,-16721
-16746,-16759
-16762,-16752
-16763,-16784
-16763,-16757
-16794,-16784
-16762,-16763
-16756,-16802
-16780,-16791
-16799,-16836
-16782,-16800
-16768,-16819
-16777,-16808
-16786,-16830
-16787,-16794
-16789,-16833
-16768,-16787
-16752,-16798
-16778,-16796
-16785,-16825
-16778,-16799
-16806,-16817
-16774,-16795
-16772,-16826
-16789,-16822
-16810,-16847
-16799,-16822
-16776,-16850
-16795,-16841
-16824,-16876
-16806,-16853
-16834,-16879
-16801,-16857
-16805,-16895
-16819,-16880
-16836,-16917
-16822,-16891
-16817,-16907
-16834,-16914
-16838,-16938
-16834,-16917
-16866,-16934
-16835,-16913
-16828,-16947
-16842,-16939
-16866,-16963
-16846,-16940
-16860,-16970
-16841,-16941
-16842,-16970
-16849,-16944
-16860,-16944
-16822,-16879
-16799,-16847
-16784,-16787
-16773,-16761
-16746,-16692
-16743,-16686
-16705,-16623
-16689,-16650
-16701,-16625
-16723,-16642
-16705,-16628
-16691,-16654
-16705,-16645
-16733,-16682
-16709,-16655
-16702,-16673
-16716,-16662
-16727,-16703
-16725,-16678
-16746,-16711
-16727,-16685
-16736,-16725
-16748,-16712
-16761,-16755
-16743,-16724
-16739,-16733
-16753,-16722
-16760,-16752
-16743,-16729
-16764,-16746
-16740,-16707
-16734,-16730
-16751,-16715
-16753,-16745
-16742,-16726
-16774,-16767
-16743,-16733
-16773,-16781
-16757,-16767
-16789,-16791
-16767,-16765
-16765,-16804
-16779,-16802
-16791,-16835
-16779,-16809
-16779,-16827
-16785,-16834
-16793,-16856
-16793,-16839
-16828,-16853
-16794,-16837
-16795,-16877
-16807,-16868
-16829,-16899
-16812,-16862
-16801,-16884
-16806,-16873
-16835,-16905
-16818,-16881
-16839,-16912
-16807,-16889
-16836,-16924
-16823,-16895
-16854,-16930
-16823,-16895
-16820,-16906
-16821,-16878
-16818,-16858
-16777,-16779
-16738,-16720
-16736,-16678
-16713,-16644
-16690,-16602
-16701,-16593
-16666,-16552
-16658,-16577
-16667,-16567
-16681,-16591
-16676,-16551
-16693,-16591
-16661,-16549
-16667,-16591
-16673,-16574
-16690,-16613
-16671,-16583
-16670,-16604
-16682,-16603
-16703,-16640
-16695,-16620
-16721,-16643
-16687,-16620
-16685,-16655
-16702,-16648
-16721,-16676
-16708,-16643
-16726,-16651
-16701,-16621
-16691,-16650
-16702,-16643
-16716,-16662
-16705,-16648
-16741,-16666
-16709,-16638
-16708,-16684
-16721,-16674
-16742,-16714
-16720,-16680
-16716,-16719
-16730,-16717
-16754,-16752
-16741,-16724
-16775,-16759
-16741,-16720
-16736,-16768
-16759,-16764
-16765,-16791
-16755,-16773
-16789,-16792
-16760,-16749
-16752,-16802
-16769,-16779
-16790,-16831
-16769,-16793
-16765,-16812
-16774,-16815
-16800,-16843
-16781,-16805
-16795,-16841
-16779,-16809
-16783,-16842
-16797,-16836
-16801,-16868
-16790,-16834
-16820,-16849
-16784,-16800
-16768,-16792
-16752,-16729
-16740,-16686
-16702,-16612
-16661,-16571
-16655,-16536
-16656,-16523
-16635,-16485
-16656,-16505
-16613,-16456
-16621,-16486
-16628,-16481
-16642,-16526
-16630,-16490
-16629,-16508
-16640,-16496
-16645,-16526
-16636,-16505
-16667,-16528
-16633,-16504
-16650,-16560
-16658,-16550
-16682,-16591
-16667,-16554
-16661,-16579
-16668,-16574
-16685,-16595
-16671,-16561
-16685,-16579
-16651,-16547
-16659,-16581
-16671,-16566
-16678,-16591
-16665,-16550
-16647,-16580
-16671,-16589
-16667,-16619
-16686,-16600
-16710,-16634
-16680,-16606
-16678,-16648
-16704,-16642
-16723,-16673
-16706,-16664
-16738,-16690
-16705,-16668
-16708,-16717
-16732,-16691
-16757,-16739
-16733,-16695
-16737,-16740
-16738,-16729
-16750,-16755
-16742,-16729
-16765,-16763
-16740,-16729
